Hold10Olympiad;Hold 10 Olympiad;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
Hold1Olympiad;Hold 1 Olympiad;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
Hold2Olympiad;Hold 2 Olympiad;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
Hold3Olympiad;Hold 3 Olympiad;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
Hold4Olympiad;Hold 4 Olympiad;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
Hold5Olympiad;Hold 5 Olympiad;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
Hold6Olympiad;Hold 6 Olympiad;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
Hold7Olympiad;Hold 7 Olympiad;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
Hold8Olympiad;Hold 8 Olympiad;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
Hold9Olympiad;Hold 9 Olympiad;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
holding_tangiers;Holding Tangiers;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
homestead_act;Homestead Act;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
honduras_independence;Honduras Independence;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
hong;Hong;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
Host10Olympiad;Host 10 Olympiad;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
Host1O0lympiad;Host 1 Olympiad;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
Host1Olympiad;Host 1 Olympiad;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
Host2Olympiad;Host 2 Olympiad;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
Host3Olympiad;Host 3 Olympiad;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
Host4Olympiad;Host 4 Olympiad;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
Host5Olympiad;Host 5 Olympiad;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
Host6Olympiad;Host 6 Olympiad;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
Host7Olympiad;Host 7 Olympiad;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
Host8Olympiad;Host 8 Olympiad;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
Host9Olympiad;Host 9 Olympiad;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
hosting_berlin_congress;Hosting Berlin Congress;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
house_gag_rule_enacted;House Gag Rule Enacted;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
huang1;Huang 1;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
huang2;Huang 2;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
huang2;Huang 2;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
huang3;Huang 3;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
huang3;Huang 3;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
hundred_days_reform;Hundred Days Reform;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
hungarian_revolution_began;Hungarian Revolution Began;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
hungarian_revolution_occurred;Hungarian Revolution Occurred;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
hungarian_revolution_occurred;Hungarian Revolution Occurred;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
HungarianLanguage;Hungarian Language;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
i_am_chasing_nemo;I Am Chasing Nemo;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
i_am_chasing_nemo_to;I Am Chasing Nemo To;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
i_do_not_want_to_chase_nemo;I Do Not Want to Chase Nemo;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
ian_would_be_proud;Ian Would Be Proud;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
ibn_saud;Ibn Saud;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
Ibsen;Ibsen;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
iceland_independence;Iceland Independence;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
ICL_independence_refused;ICL Independence Refused;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
iemochi_shogun;Iemochi Shogun;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
ignoring_tarauaca;Ignoring Tarauaca;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
IlyaGarashinin;Ilya Garashinin;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
imam_shamil_raid;Imam Shamil Raid;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
img_organized;Img Organized;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
imperial_airways;Imperial Airways;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
imperial_conference;Imperial Conference;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
imperial_decree_of_war;Imperial Decree of War;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
imperial_japanese_navy;Imperial Japanese Navy;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
imperial_preference;Imperial Preference;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
imperial_rescript_decreed;Imperial Rescript Decreed;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
imperial_war_leader;Imperial War Leader;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
inca_expedition_airplane;Inca Expedition Airplane;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
inca_expedition_begins;Inca Expedition Begins;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
inca_expedition_better_place;Inca Expedition Better Place;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
inca_expedition_bridge_no;Inca Expedition Bridge No;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
inca_expedition_bridge_yes;Inca Expedition Bridge Yes;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
inca_expedition_car;Inca Expedition Car;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
inca_expedition_false;Inca Expedition False;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
inca_expedition_fly_higher;Inca Expedition Fly Higher;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
inca_expedition_fly_lower;Inca Expedition Fly Lower;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
inca_expedition_lama;Inca Expedition Lama;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
inca_expedition_lama_no;Inca Expedition Lama No;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
inca_expedition_lama_yes;Inca Expedition Lama Yes;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
inca_expedition_landed;Inca Expedition Landed;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
inca_expedition_landing;Inca Expedition Landing;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
inca_expedition_ok;Inca Expedition Ok;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
inca_expedition_preparations;Inca Expedition Preparations;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
inca_refused;Inca Refused;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
incite_rebellion;Incite Rebellion;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
india_colonial_to_republic;India Colonial to Republic;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
india_penal_code;India Penal Code;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
indian_call_to_union;Indian Call to Union;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
indonesia_formed;Indonesia Formed;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
indonesia_organized;Indonesia Organized;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
indonesia_raya;Indonesia Raya;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
inherit_sgf;Inherit Sgf;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
integrate_mingrelia;Integrate Mingrelia;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
integrate_svaneti;Integrate Svaneti;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
integrated_abkhazia;Integrated Abkhazia;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
integrated_haiti;Integrated Haiti;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
integrated_johore;Integrated Johore;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
integrated_pahang;Integrated Pahang;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
integrated_perak;Integrated Perak;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
integrated_selangor;Integrated Selangor;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
intentona_de_yauco;Intentona De Yauco;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
interfere_with_uruguay;Interfere With Uruguay;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
intervened_boxer_war;Intervened Boxer War;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
intervention_in_vietnam;Intervention in Vietnam;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
invest_in_irish;Invest in Irish;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
invited_bosniaks_to_YUG;Invited Bosniaks to YUG;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
invited_bulgarians_to_YUG;Invited Bulgarians to YUG;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
invited_croats_to_YUG;Invited Croats to YUG;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
invited_greeks_to_YUG;Invited Greeks to YUG;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
invited_macedonians_to_YUG;Invited Macedonians to YUG;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
invited_montenegrins_to_YUG;Invited Montenegrins to YUG;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
invited_serbians_to_YUG;Invited Serbians to YUG;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
invited_slovenes_to_YUG;Invited Slovenes to YUG;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
ioan_cuzas_reforms;Ioan Cuzas Reforms;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
IOCMember;IOCMember;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
IRE_independence_refused;IRE Independence Refused;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
irish_land_reform;Irish Land Reform;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
irish_republican_brotherhood;Irish Republican Brotherhood;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
irish_war_of_independence;Irish War of Independence;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
iron_ranges;Iron Ranges;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
is_belgium;Is Belgium;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
is_negusa_nagast;Is Negusa Nagast;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
is_now_colonial;Is Now Colonial;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
is_orthodox;Is Orthodox;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
isolation_setup;Isolationism;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
isolationist;Isolationist;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
israel_has_her_cores;Israel Has Her Cores;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
israel_received_cores;Israel Received Cores;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
istanbul_named_constantinople;Istanbul Named Constantinople;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
istanbul_named_tsargrad;Istanbul Named Tsargrad;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
istanbul_not_renamed;Istanbul Not Renamed;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
istanbul_renamed;Istanbul Renamed;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
istria_rename_cro;Istria Rename Cro;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
istria_rename_ita_cro;Istria Rename Ita Cro;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
istria_rename_ita_slo;Istria Rename Ita Slo;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
istria_rename_ser;Istria Rename Ser;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
istria_rename_slo;Istria Rename Slo;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
istria_rename_slovene;Istria Rename Slovene;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
istria_rename_yug;Istria Rename Yug;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
italian_claimed_south_tirol;Italian Claimed South Tirol;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
italian_claimed_venetia;Italian Claimed Venetia;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
italian_islands_claimed;Italian Islands Claimed;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
italian_lombardy;Italian Lombardy;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
italian_reclaim_aosta;Italian Reclaim Aosta;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
italian_reclaim_savoia;Italian Reclaim Savoia;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
italian_renamed_aosta;Italian Renamed Aosta;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
italian_renamed_savoy;Italian Renamed Savoy;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
italian_somaliland;Italian Somaliland;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
italian_ultimatum_sent;Italian Ultimatum Sent;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
italian_veneto;Italian Veneto;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
italian_vic_turk;Italian Vic Turk;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
italy_fights_turk;Italy Fights Turk;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
italy_has_renamed_trentino;Italy Has Renamed Trentino;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
ivory_coast_organized;Ivory Coast Organized;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
JAccuse;JAccuse;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
JackTheRipper;Jack The Ripper;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
jameson_raid;Jameson Raid;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
january_uprising_happened;January Uprising Happened;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
japan_ai_dye;Japan Ai Dye;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
japan_fruits;Japan Fruits;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
japanese_enkaishu;Japanese Enkaishu;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
japanese_rename_korea;Japanese Rename Korea;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
japanese_sakhalin;Japanese Sakhalin;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
javanese_integrated;Javanese Integrated;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
jewish_persecution;Jewish Persecution;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
JogoBonito;Jogo Bonito;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
john_browns_raid;John Browns Raid;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
kafir_massacre;Kafir Massacre;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
kalmar_reformed;Kalmar Reformed;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
kansas_nebraska_act_acting;Kansas Nebraska Act Acting;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
kansu_braves;Kansu Braves;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
kanun_i_esasi_here;Kanun I Esasi Here;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
kashgaria_draft_happened;Kashgaria Draft Happened;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
katipunan_formed;Katipunan Formed;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
kazakhstan_integrated;Kazakhstan Integrated;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
kellys_irish_brigade;Kellys Irish Brigade;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
kenya_organized;Kenya Organized;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
kiangnan_aresenal_established;Kiangnan Aresenal Established;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
kiel_under_construction;Kiel Under Construction;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
kimberley_goldrush;Kimberley Goldrush;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
king_alfonso_rules;King Alfonso Rules;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
king_amadeo_rules;King Amadeo Rules;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
king_leopold_rules;King Leopold Rules;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
kingdom_of_serbia;Kingdom of Serbia;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
kkk;Kkk;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
kmt_has_lost;Kmt Has Lost;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
korea_line_of_advantage;Korea Line of Advantage;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
kowloon_incident;Kowloon Incident;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
kpm_shipping_founded;Kpm Shipping Founded;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
krakow_succeeded;Krakow Succeeded;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
kruger_wildlife_preserve_formed;Kruger Wildlife Preserve Formed;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
kumul_over;Kumul Over;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
kurdish_states_integrated;Kurdish States Integrated;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
kwangchowan_treaty_port_fra;Kwangchowan Treaty Port Fra;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
kyrgyzstan_commodities;Kyrgyzstan Commodities;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
kyrgyzstan_created;Kyrgyzstan Created;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
la_plata_founded;La Plata Founded;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
lagos_slave_trade;Lagos Slave Trade;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
lake_victoria_discovered;Lake Victoria Discovered;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
lambert_has_been_chartered;Lambert Has Been Chartered;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
landship_committee;Landship Committee;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
laos_formed;Laos Formed;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
laos_organized;Laos Organized;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
latvian_renamed_daugavpils;Latvian Renamed Daugavpils;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
latvian_renamed_lativa;Latvian Renamed Lativa;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
law_of_equality;Law of Equality;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
law_of_guarantees;Law of Guarantees;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
law_of_return_issued;Law of Return Issued;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
league_of_three_emperors;League of Three Emperors;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
leave_alliance_after_crisis;Leave Alliance After Crisis;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
lebanon_organized;Lebanon Organized;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
lebanon_organizer;Lebanon Organizer;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
left_bank_french_victory;Left Bank French Victory;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
legion_scandal;Legion Scandal;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
leipzig_congress;Leipzig Congress;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
LeopoldIVAnhalt;Leopold IVAnhalt;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
liberal_revolution_fired;Liberal Revolution Fired;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
liberal_revolution_in_progress;Liberal Revolution in Progress;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
liberal_revolution_should_now_fire;Liberal Revolution Should Now Fire;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
liberal_revolution_somewhere;Liberal Revolution Somewhere;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
liberal_revolutions_should_now_fire;Liberal Revolutions Should Now Fire;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
libya_organized;Libya Organized;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
lijin_taxation;Lijin Taxation;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
limburg_crisis_NET;Limburg Crisis NET;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
lippe_dispute_solved;Lippe Dispute Solved;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
lithuania_in_the_UBD;Lithuania in The UBD;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
lithuanian_renamed_lithuania;Lithuanian Renamed Lithuania;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
lithuanian_renamed_lithuania_pinsk;Lithuanian Renamed Lithuania Pinsk;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
lithuanian_renamed_vilnius;Lithuanian Renamed Vilnius;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
little_help_for_the_irish;Little Help for The Irish;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
local_excavation;Local Excavation;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
local_excavation_end;Local Excavation End;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
londonderry_renamed;Londonderry Renamed;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
lone_star_state;Lone Star State;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
looking_for_machu_picchu;Looking for Machu Picchu;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
looking_through_options;Looking Through Options;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
lopez_insult;Lopez Insult;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
lord_durhams_report;Lord Durhams Report;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
lost_alsace_lorraine;Lost Alsace Lorraine;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
lost_russo_turkish_war;Lost Russo Turkish War;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
lost_the_rhine_crisis;Lost The Rhine Crisis;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
louies_back;Louies Back;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
louis_deposed;Louis Deposed;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
louisiana_organized;Louisiana Organized;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
LouisNapoleonExtradite;Louis Napoleon Extradite;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
LouisNapoleonExtradited;Louis Napoleon Extradited;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
LouisPioArrested;Louis Pio Arrested;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
LouisPioFirst;Louis Pio First;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
LouisPioSecond;Louis Pio Second;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
LouisPioThird;Louis Pio Third;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
lr_normalized_eng;Lr Normalized Eng;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
LSK_created;LSK Created;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
Luangprabang;Luangprabang;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
lushun;Lushun;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
machu_picchu_discovered;Machu Picchu Discovered;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
machupicchu;Machupicchu;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
madagascar_organized;Madagascar Organized;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
made_aceh_proposal;Made Aceh Proposal;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
made_deal_with_ulama;Made Deal With Ulama;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
made_peace_with_emperor;Made Peace With Emperor;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
made_the_call_to_union;Made The Call to Union;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
Madero;Madero;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
MaderoRevolt;Madero Revolt;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
magha_puja;Magha Puja;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
maghreb_formed;Maghreb Formed;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
maghrebi_claims;Maghrebi Claims;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
mahdist_uprising;Mahdist Uprising;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
majles_established;Majles Established;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
make_crete_a_state;Make Crete a State;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
make_peace_with_the_laagers;Make Peace With The Laagers;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
malawi_organized;Malawi Organized;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
malaya_formed;Malaya Formed;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
maldives_protectorate;Maldives Protectorate;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
mali_organized;Mali Organized;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
Mameli;Mameli;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
manchu_elite_cleared_out;Manchu Elite Cleared Out;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
manchus_expelled_primorye;Manchus Expelled Primorye;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
mandalay_built;Mandalay Built;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
manifest_destiny_refuted;Manifest Destiny Refuted;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
Manzoni;Manzoni;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
march_on_capital;March on Capital;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
march_revolution;March Revolution;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
marching_on_the_trail_of_tears;Marching on The Trail of Tears;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
maria_de_fonte_revolution;Maria De Fonte Revolution;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
marshes_ready;Marshes Ready;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
mauretania_organized;Mauretania Organized;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
maximilianstrasse_build;Maximilianstrasse Build;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
maya_refused;Maya Refused;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
maya_ruins;Maya Ruins;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
mazovia_rename_german;Mazovia Rename German;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
